use_policy,architecture,hidden_layers,parameters,n_input,seed,fold,battery_id,rmse,mae
False,hidden_128_64,128-64,13042,11,20260817,2,3,0.0026988096862906197,0.002342317020520568
False,hidden_128_64,128-64,13042,11,20260817,2,17,0.0002235240935282419,0.00019754887034650892
False,hidden_128_64,128-64,13042,11,20260817,2,30,0.0006860530966688098,0.0005874884082004428
False,hidden_128_64,128-64,13042,11,20260817,2,38,0.0004271262855855633,0.00031487701926380396
False,hidden_128_64,128-64,13042,11,20260817,2,40,0.00014243544134646304,9.238124039256945e-05
False,hidden_128_64,128-64,13042,11,20260817,2,41,0.000736691881994879,0.000541498651728034
False,hidden_128_64,128-64,13042,11,20260817,2,42,0.0001630030714748444,0.0001293635432375595
False,hidden_128_64,128-64,13042,11,20260817,2,45,6.168944318732771e-05,5.161404624232091e-05
False,hidden_128_64,128-64,13042,11,20260817,3,7,0.0012432859344229448,0.0010393750853836536
False,hidden_128_64,128-64,13042,11,20260817,3,8,0.0008523851332509336,0.0006529057282023132
False,hidden_128_64,128-64,13042,11,20260817,3,23,0.00012908402478091128,9.686231351224706e-05
False,hidden_128_64,128-64,13042,11,20260817,3,26,0.00034582773104374496,0.00020122408750467002
False,hidden_128_64,128-64,13042,11,20260817,3,33,0.000190587368575853,0.00014719367027282715
False,hidden_128_64,128-64,13042,11,20260817,3,34,0.0001422118297937704,9.365796722704545e-05
False,hidden_128_64,128-64,13042,11,20260817,3,35,0.0009227675019308361,0.0008569741039536893
False,hidden_128_64,128-64,13042,11,20260817,3,37,0.00035655070050087586,0.00029589293990284204
False,hidden_128_64,128-64,13042,11,20260817,4,4,0.0009191662399692085,0.0007147169089876115
False,hidden_128_64,128-64,13042,11,20260817,4,15,0.00036975084057646544,0.0002659726014826447
False,hidden_128_64,128-64,13042,11,20260817,4,19,0.0001394776643061265,0.00012368083116598427
False,hidden_128_64,128-64,13042,11,20260817,4,27,7.836423058571938e-05,7.309198554139584e-05
False,hidden_128_64,128-64,13042,11,20260817,4,29,0.00010973716113916119,0.00010050058335764334
False,hidden_128_64,128-64,13042,11,20260817,4,43,0.0005553291279013059,0.0004527616547420621
False,hidden_128_64,128-64,13042,11,20260817,4,44,0.0001691433531092555,0.00013475418381858617
False,hidden_128_64,128-64,13042,11,20260817,4,48,0.00011689299455462653,9.819507249630988e-05
False,hidden_128_64,128-64,13042,11,20260817,5,18,0.00011901015920493611,9.71496119746007e-05
False,hidden_128_64,128-64,13042,11,20260817,5,21,8.005461873961467e-05,7.024526712484658e-05
False,hidden_128_64,128-64,13042,11,20260817,5,28,5.079229048443647e-05,3.979563553002663e-05
False,hidden_128_64,128-64,13042,11,20260817,5,31,0.00013935264480330515,0.00012052059173583984
False,hidden_128_64,128-64,13042,11,20260817,5,32,4.8372605194260974e-05,3.8771628169342875e-05
False,hidden_128_64,128-64,13042,11,20260817,5,36,7.404388946458863e-05,5.30254837940447e-05
False,hidden_128_64,128-64,13042,11,20260817,5,39,0.00020341561555543513,0.0001586294238222763
False,hidden_128_64,128-64,13042,11,20260817,5,46,0.00028587200413333295,0.00025928259128704667
True,linear,none,750,14,20260815,1,1,0.00215907589664519,0.0015243303496390581
True,linear,none,750,14,20260815,1,6,0.0005350286626290645,0.000407152168918401
True,linear,none,750,14,20260815,1,12,0.00046114524717421023,0.00036024689325131476
True,linear,none,750,14,20260815,1,13,0.00011085448039076207,9.383678116137162e-05
True,linear,none,750,14,20260815,1,20,0.00021047313279288555,0.0001684725284576416
True,linear,none,750,14,20260815,1,22,0.00013165419374043386,0.00010635852959239855
True,linear,none,750,14,20260815,1,47,0.000622674749883014,0.0005191695527173579
True,linear,none,750,14,20260815,1,49,0.00022781144754110237,0.00017795800522435457
True,linear,none,750,14,20260815,2,3,0.0019332464482829464,0.0017066788859665394
True,linear,none,750,14,20260815,2,17,0.0004275902783748215,0.0003668499120976776
True,linear,none,750,14,20260815,2,30,0.00035052307283548265,0.0002625107881613076
True,linear,none,750,14,20260815,2,38,0.00018542136094100775,0.00012885451724287122
True,linear,none,750,14,20260815,2,40,9.755993594674531e-05,7.050275598885491e-05
True,linear,none,750,14,20260815,2,41,0.00044410010879128914,0.0003856110561173409
True,linear,none,750,14,20260815,2,42,0.00011209711259719251,8.008479926502332e-05
True,linear,none,750,14,20260815,2,45,9.475867149407964e-05,7.323622412513942e-05
True,linear,none,750,14,20260815,3,7,0.0009476457727319532,0.0007219529361464083
True,linear,none,750,14,20260815,3,8,0.0018116574249109525,0.0014890861930325627
True,linear,none,750,14,20260815,3,23,0.0005814501745120849,0.0004623377462849021
True,linear,none,750,14,20260815,3,26,0.00018407213286902359,0.00014024019765201956
True,linear,none,750,14,20260815,3,33,0.00021929865130354464,0.00017037749057635665
True,linear,none,750,14,20260815,3,34,6.752693965105178e-05,5.270838664728217e-05
True,linear,none,750,14,20260815,3,35,0.0006028703832899233,0.0005482315900735557
True,linear,none,750,14,20260815,3,37,0.00033633153422318727,0.0002763819647952914
True,linear,none,750,14,20260815,4,4,0.00045092884661683227,0.00038817524909973145
True,linear,none,750,14,20260815,4,15,0.0002961001938162943,0.00022486448870040476
True,linear,none,750,14,20260815,4,19,0.0001871937461340025,0.00014904141426086426
True,linear,none,750,14,20260815,4,27,0.00019895956321850294,0.0001655137602938339
True,linear,none,750,14,20260815,4,29,9.694781132257183e-05,8.267879456980154e-05
True,linear,none,750,14,20260815,4,43,0.0006087406467369161,0.0005204618209972978
True,linear,none,750,14,20260815,4,44,0.00025789185125118277,0.0001924574316944927
True,linear,none,750,14,20260815,4,48,0.0002767878622391983,0.00022295117378234863
True,linear,none,750,14,20260815,5,18,0.0003772500348904963,0.00030502438312396407
True,linear,none,750,14,20260815,5,21,8.058135205305131e-05,6.925940397195518e-05
True,linear,none,750,14,20260815,5,28,0.00011208301617020467,9.470701479585841e-05
True,linear,none,750,14,20260815,5,31,9.625503777425594e-05,7.828950765542686e-05
True,linear,none,750,14,20260815,5,32,0.00014432410882567905,0.00012105226778658107
True,linear,none,750,14,20260815,5,36,7.415341248772729e-05,6.16312026977539e-05
True,linear,none,750,14,20260815,5,39,0.00012586271249293414,9.288310684496537e-05
True,linear,none,750,14,20260815,5,46,0.0006624770517617596,0.000574611418414861
True,linear,none,750,14,20260816,1,1,0.0021638729436289357,0.00152844307012856
True,linear,none,750,14,20260816,1,6,0.0003893635998639865,0.00030314087052829564
True,linear,none,750,14,20260816,1,12,0.0004636443297448503,0.00036183715565130115
True,linear,none,750,14,20260816,1,13,0.00013075738975430778,0.00011310339323244989
True,linear,none,750,14,20260816,1,20,0.00016309638892154848,0.00012858510308433324
True,linear,none,750,14,20260816,1,22,0.00010940392768723116,8.819580398267135e-05
True,linear,none,750,14,20260816,1,47,0.0005865577982358475,0.0004944884567521513
True,linear,none,750,14,20260816,1,49,0.00017444538339747906,0.00013510465214494616
True,linear,none,750,14,20260816,2,3,0.001975095887634254,0.0017413640161976218
True,linear,none,750,14,20260816,2,17,0.0004053456278135883,0.00035320757888257504
True,linear,none,750,14,20260816,2,30,0.00030825720947945905,0.00023864149989094585
True,linear,none,750,14,20260816,2,38,0.0001695883132839895,0.00011582970910239965
True,linear,none,750,14,20260816,2,40,8.547406856056932e-05,6.009697972331196e-05
True,linear,none,750,14,20260816,2,41,0.00043102002518131987,0.0003838395932689309
True,linear,none,750,14,20260816,2,42,9.118569296670839e-05,7.039069896563888e-05
True,linear,none,750,14,20260816,2,45,0.00010083478702355019,7.82310962677002e-05
True,linear,none,750,14,20260816,3,7,0.0008941426883127972,0.0006874728132970631
True,linear,none,750,14,20260816,3,8,0.0020183253524717008,0.00169302464928478
True,linear,none,750,14,20260816,3,23,0.0006119118617488727,0.0004959225771017373
True,linear,none,750,14,20260816,3,26,0.0002163436448385769,0.00017566919268574566
True,linear,none,750,14,20260816,3,33,0.00021319000863017135,0.00016566991689614952
True,linear,none,750,14,20260816,3,34,5.966431454758324e-05,4.5834778575226665e-05
True,linear,none,750,14,20260816,3,35,0.0006095087390097503,0.0005522537394426763
True,linear,none,750,14,20260816,3,37,0.0003361378774257862,0.0002752995351329446
True,linear,none,750,14,20260816,4,4,0.0004332689631089925,0.0003775143704842776
True,linear,none,750,14,20260816,4,15,0.0002991532835165411,0.0002268350071972236
True,linear,none,750,14,20260816,4,19,0.00017262569168790255,0.00013433695130515844
True,linear,none,750,14,20260816,4,27,0.00021169889181731291,0.000178699498064816
True,linear,none,750,14,20260816,4,29,0.0001044682567914486,8.59153296914883e-05
True,linear,none,750,14,20260816,4,43,0.0006039148020826611,0.0005173170357011259
True,linear,none,750,14,20260816,4,44,0.0002650219036559181,0.00019811153470072895
True,linear,none,750,14,20260816,4,48,0.00026756256160162637,0.00021446228493005037
True,linear,none,750,14,20260816,5,18,0.00037773191672990056,0.00030535340192727745
True,linear,none,750,14,20260816,5,21,8.59167073397532e-05,7.370472303591669e-05
True,linear,none,750,14,20260816,5,28,0.00011808273227961436,9.542345651425421e-05
True,linear,none,750,14,20260816,5,31,9.166303450749786e-05,7.327795174205676e-05
True,linear,none,750,14,20260816,5,32,0.00015451809521257432,0.00013287186447996646
True,linear,none,750,14,20260816,5,36,7.547836920407603e-05,6.459713040385395e-05
True,linear,none,750,14,20260816,5,39,0.00012857295943351002,9.363293793285266e-05
True,linear,none,750,14,20260816,5,46,0.0006546829184519214,0.0005688238306902349
True,linear,none,750,14,20260817,1,1,0.002164287538479107,0.0015311801107600331
True,linear,none,750,14,20260817,1,6,0.000442816284585808,0.0003329765750095248
True,linear,none,750,14,20260817,1,12,0.0004641960293908682,0.00036209344398230314
True,linear,none,750,14,20260817,1,13,0.00011840029856684654,0.00010468721302459016
True,linear,none,750,14,20260817,1,20,0.00018057214100180273,0.000142164237331599
True,linear,none,750,14,20260817,1,22,0.00011949151129674199,9.405851596966386e-05
True,linear,none,750,14,20260817,1,47,0.0005790381622888776,0.0004897498874925077
True,linear,none,750,14,20260817,1,49,0.000177801064984102,0.00013470411067828536
True,linear,none,750,14,20260817,2,3,0.001964587956865712,0.0017343891086056828
True,linear,none,750,14,20260817,2,17,0.0004059565370424452,0.0003498411097098142
True,linear,none,750,14,20260817,2,30,0.00031968971089785177,0.0002544999006204307
True,linear,none,750,14,20260817,2,38,0.00017824284433013313,0.00011816978803835809
True,linear,none,750,14,20260817,2,40,9.508388339583683e-05,6.38735291431658e-05
True,linear,none,750,14,20260817,2,41,0.0005109392199745298,0.0004631221236195415
True,linear,none,750,14,20260817,2,42,0.00010255198686289869,7.260203710757196e-05
True,linear,none,750,14,20260817,2,45,9.762880559709418e-05,7.616758375661448e-05
True,linear,none,750,14,20260817,3,7,0.0008758636444121191,0.0006695759366266429
True,linear,none,750,14,20260817,3,8,0.0019525940157470733,0.001627504825592041
True,linear,none,750,14,20260817,3,23,0.0005971633936190837,0.00048340679495595396
True,linear,none,750,14,20260817,3,26,0.00025248748440176785,0.00021843313879799098
True,linear,none,750,14,20260817,3,33,0.00020360295809610594,0.0001632261264603585
True,linear,none,750,14,20260817,3,34,6.775129495076513e-05,5.139112545293756e-05
True,linear,none,750,14,20260817,3,35,0.0005867509084261091,0.0005343639641068876
True,linear,none,750,14,20260817,3,37,0.0003334395066152511,0.0002769386628642678
True,linear,none,750,14,20260817,4,4,0.0004428981115938821,0.00038056017365306616
True,linear,none,750,14,20260817,4,15,0.00029941408329899,0.00022632717445958406
True,linear,none,750,14,20260817,4,19,0.00017491650997181088,0.00013353586837183684
True,linear,none,750,14,20260817,4,27,0.00020172048813671864,0.00017278075392823666
True,linear,none,750,14,20260817,4,29,0.00010541957683181247,8.978009282145649e-05
True,linear,none,750,14,20260817,4,43,0.0006053663460657203,0.0005169141222722828
True,linear,none,750,14,20260817,4,44,0.0002591491099240494,0.0001995515776798129
True,linear,none,750,14,20260817,4,48,0.0002684983302209085,0.0002143430756404996
True,linear,none,750,14,20260817,5,18,0.00038159554611934927,0.0003100752946920693
True,linear,none,750,14,20260817,5,21,8.506566417174946e-05,7.269025081768632e-05
True,linear,none,750,14,20260817,5,28,0.0001105221767651894,8.898854139260948e-05
True,linear,none,750,14,20260817,5,31,9.544477455759963e-05,7.740378350717947e-05
True,linear,none,750,14,20260817,5,32,0.00015620968515716533,0.00013222337292972952
True,linear,none,750,14,20260817,5,36,7.814354197824986e-05,6.682753883069381e-05
True,linear,none,750,14,20260817,5,39,0.00012823891188047806,9.414434316568077e-05
True,linear,none,750,14,20260817,5,46,0.0006535663623202692,0.0005652940017171204
True,bottleneck_4,4,310,14,20260815,1,1,0.0023385253242781956,0.0016732108779251575
True,bottleneck_4,4,310,14,20260815,1,6,0.00046601872363491844,0.00035160660627298057
True,bottleneck_4,4,310,14,20260815,1,12,0.00024579521714582773,0.00019433378474786878
True,bottleneck_4,4,310,14,20260815,1,13,0.00012917373068677072,0.00011706352233886719
True,bottleneck_4,4,310,14,20260815,1,20,0.00010430432210517128,9.340643737232313e-05
True,bottleneck_4,4,310,14,20260815,1,22,0.00012094030652664335,0.00010207295417785645
True,bottleneck_4,4,310,14,20260815,1,47,0.0002770427608036099,0.00023611307551618665
True,bottleneck_4,4,310,14,20260815,1,49,0.00015311908879996397,0.00012458562559913844
True,bottleneck_4,4,310,14,20260815,2,3,0.005935525831149612,0.005189250688999891
True,bottleneck_4,4,310,14,20260815,2,17,0.00027634365381698126,0.0002417230571154505
True,bottleneck_4,4,310,14,20260815,2,30,0.00036324109240065976,0.00029808402177877724
True,bottleneck_4,4,310,14,20260815,2,38,0.00014115225599056636,8.806944242678583e-05
True,bottleneck_4,4,310,14,20260815,2,40,6.037758731961798e-05,4.469037230592221e-05
True,bottleneck_4,4,310,14,20260815,2,41,0.00048160457079858007,0.00038622377905994654
True,bottleneck_4,4,310,14,20260815,2,42,0.0001446588089894003,0.00011343240475980565
True,bottleneck_4,4,310,14,20260815,2,45,0.00016153595527511376,0.00013975142792332917
True,bottleneck_4,4,310,14,20260815,3,7,0.001219710863172619,0.0009940218878909945
True,bottleneck_4,4,310,14,20260815,3,8,0.0018015471374397197,0.0014658403815701604
True,bottleneck_4,4,310,14,20260815,3,23,0.00041992104666355824,0.00032346247462555766
True,bottleneck_4,4,310,14,20260815,3,26,0.0007094833781749157,0.0005985748721286654
True,bottleneck_4,4,310,14,20260815,3,33,0.0002183294380750231,0.0001699185377219692
True,bottleneck_4,4,310,14,20260815,3,34,0.0001788005128432926,0.00012626410170923918
True,bottleneck_4,4,310,14,20260815,3,35,0.0009988349963723693,0.0009114551357924938
True,bottleneck_4,4,310,14,20260815,3,37,0.00048758950036893354,0.0004143834230490029
True,bottleneck_4,4,310,14,20260815,4,4,0.0032653641477495892,0.0026516092475503683
True,bottleneck_4,4,310,14,20260815,4,15,0.0003729981329882037,0.000281965738395229
True,bottleneck_4,4,310,14,20260815,4,19,0.00019691213305609749,0.00015928744687698781
True,bottleneck_4,4,310,14,20260815,4,27,0.00014239716174587705,0.00012295841588638723
True,bottleneck_4,4,310,14,20260815,4,29,0.0001745199265363404,0.00016158699872903526
True,bottleneck_4,4,310,14,20260815,4,43,0.0004025934037051347,0.0003390574420336634
True,bottleneck_4,4,310,14,20260815,4,44,0.00024355877909803167,0.00019394040282350034
True,bottleneck_4,4,310,14,20260815,4,48,0.00020137771275322434,0.0001608133316040039
True,bottleneck_4,4,310,14,20260815,5,18,0.0001114999039458753,9.949326340574771e-05
True,bottleneck_4,4,310,14,20260815,5,21,0.0001082304235277057,9.175896411761642e-05
True,bottleneck_4,4,310,14,20260815,5,28,5.5815314312966096e-05,4.898428960586898e-05
True,bottleneck_4,4,310,14,20260815,5,31,0.00032972348860731295,0.0002660572645254433
True,bottleneck_4,4,310,14,20260815,5,32,0.00016521088307009407,0.00011708378588082269
True,bottleneck_4,4,310,14,20260815,5,36,0.0001222589923340765,0.00011144995369249955
True,bottleneck_4,4,310,14,20260815,5,39,0.00013037160053586778,0.00010155081690754741
True,bottleneck_4,4,310,14,20260815,5,46,0.0010346598311017493,0.0008858716464601457
True,bottleneck_4,4,310,14,20260816,1,1,0.0023839970513977985,0.001695917802862823
True,bottleneck_4,4,310,14,20260816,1,6,0.00033335736970667033,0.0002627634967211634
True,bottleneck_4,4,310,14,20260816,1,12,0.0002603539071227394,0.00018734812329057604
True,bottleneck_4,4,310,14,20260816,1,13,0.00012555862374887363,0.00011104703298769891
True,bottleneck_4,4,310,14,20260816,1,20,0.0001135540014113929,0.00010363578621763736
True,bottleneck_4,4,310,14,20260816,1,22,0.00010743814516384673,9.018421405926347e-05
True,bottleneck_4,4,310,14,20260816,1,47,0.00029360077922163365,0.00024783849949017167
True,bottleneck_4,4,310,14,20260816,1,49,0.00011267568387562663,9.009480709210038e-05
True,bottleneck_4,4,310,14,20260816,2,3,0.0031930333512540823,0.002780442126095295
True,bottleneck_4,4,310,14,20260816,2,17,0.0003087053507560276,0.0002588164934422821
True,bottleneck_4,4,310,14,20260816,2,30,0.0006717632907914179,0.0005719757173210382
True,bottleneck_4,4,310,14,20260816,2,38,0.00010397557909079526,8.751988207222894e-05
True,bottleneck_4,4,310,14,20260816,2,40,0.0001772838836068016,0.00014117718092165887
True,bottleneck_4,4,310,14,20260816,2,41,0.000600301432386991,0.0004938411875627935
True,bottleneck_4,4,310,14,20260816,2,42,0.0002069720889171986,0.0001656544191064313
True,bottleneck_4,4,310,14,20260816,2,45,0.0002245251508943785,0.0001880776835605502
True,bottleneck_4,4,310,14,20260816,3,7,0.00169243171120941,0.001448575290851295
True,bottleneck_4,4,310,14,20260816,3,8,0.0032554503595510534,0.002789722755551338
True,bottleneck_4,4,310,14,20260816,3,23,0.00010597452317151158,9.158015018329024e-05
True,bottleneck_4,4,310,14,20260816,3,26,0.001579657081102702,0.0013736772816628218
True,bottleneck_4,4,310,14,20260816,3,33,0.00010188961182863613,7.588267180835828e-05
True,bottleneck_4,4,310,14,20260816,3,34,0.00013847514965496994,7.979154906934127e-05
True,bottleneck_4,4,310,14,20260816,3,35,0.00034077648206357823,0.00028588890563696623
True,bottleneck_4,4,310,14,20260816,3,37,0.0006052884281855733,0.0005245149368420243
True,bottleneck_4,4,310,14,20260816,4,4,0.0025339429880092313,0.002005961025133729
True,bottleneck_4,4,310,14,20260816,4,15,0.0003045786383547522,0.0002351737057324499
True,bottleneck_4,4,310,14,20260816,4,19,0.00013696293346707682,0.00011563062435016036
True,bottleneck_4,4,310,14,20260816,4,27,9.658600725862462e-05,8.075118239503354e-05
True,bottleneck_4,4,310,14,20260816,4,29,0.00020046343798001674,0.0001814031566027552
True,bottleneck_4,4,310,14,20260816,4,43,0.0004034161248890047,0.00034052252885885537
True,bottleneck_4,4,310,14,20260816,4,44,0.00015864794313005096,0.00011281132901785895
True,bottleneck_4,4,310,14,20260816,4,48,0.00018547215730091175,0.0001517474593129009
True,bottleneck_4,4,310,14,20260816,5,18,0.0006602726094818266,0.0005577015690505505
True,bottleneck_4,4,310,14,20260816,5,21,9.842010651280628e-05,8.451104076812044e-05
True,bottleneck_4,4,310,14,20260816,5,28,9.17912013344823e-05,7.348179497057572e-05
True,bottleneck_4,4,310,14,20260816,5,31,0.00033710351023234574,0.00026229859213344753
True,bottleneck_4,4,310,14,20260816,5,32,0.00027120875777542563,0.00019988775602541864
True,bottleneck_4,4,310,14,20260816,5,36,0.00012093827591003749,9.701013914309442e-05
True,bottleneck_4,4,310,14,20260816,5,39,0.00027778360855330555,0.00022957444889470935
True,bottleneck_4,4,310,14,20260816,5,46,0.0006080071118403433,0.000515402527526021
True,bottleneck_4,4,310,14,20260817,1,1,0.0024430892217438636,0.0017439520452171564
True,bottleneck_4,4,310,14,20260817,1,6,0.0005235385365795949,0.00045491219498217106
True,bottleneck_4,4,310,14,20260817,1,12,0.0005183486396445452,0.0004097807395737618
True,bottleneck_4,4,310,14,20260817,1,13,0.00022238099964567802,0.0001839673495851457
True,bottleneck_4,4,310,14,20260817,1,20,0.00011544749621333638,9.256482007913291e-05
True,bottleneck_4,4,310,14,20260817,1,22,6.890275989301811e-05,5.146384137333371e-05
True,bottleneck_4,4,310,14,20260817,1,47,0.00010435316271683845,8.611082739662379e-05
True,bottleneck_4,4,310,14,20260817,1,49,5.6107773430557965e-05,4.165768768871203e-05
True,bottleneck_4,4,310,14,20260817,2,3,0.003101029502780963,0.0027179145254194736
True,bottleneck_4,4,310,14,20260817,2,17,0.0004637262508569673,0.00039432765333913267
True,bottleneck_4,4,310,14,20260817,2,30,0.00040770059786275127,0.0002941989805549383
True,bottleneck_4,4,310,14,20260817,2,38,0.00016604964005826164,0.00012714267359115183
True,bottleneck_4,4,310,14,20260817,2,40,0.00011523237425855128,9.123444760916755e-05
True,bottleneck_4,4,310,14,20260817,2,41,0.0006562656210289882,0.0005050814361311495
True,bottleneck_4,4,310,14,20260817,2,42,0.0001326553627967548,0.00010785341146402061
True,bottleneck_4,4,310,14,20260817,2,45,0.0001249135110807828,9.039520955411717e-05
True,bottleneck_4,4,310,14,20260817,3,7,0.001524620804092247,0.0013064860831946135
True,bottleneck_4,4,310,14,20260817,3,8,0.0011729118251311652,0.0009486842318437994
True,bottleneck_4,4,310,14,20260817,3,23,8.312086767194093e-05,7.29644307284616e-05
True,bottleneck_4,4,310,14,20260817,3,26,0.0004452952871657039,0.0003687191056087613
True,bottleneck_4,4,310,14,20260817,3,33,0.00012344934958461587,8.68070128490217e-05
True,bottleneck_4,4,310,14,20260817,3,34,0.0001071399624373232,5.758285624324344e-05
True,bottleneck_4,4,310,14,20260817,3,35,0.0007033282215003941,0.0006801545387133956
True,bottleneck_4,4,310,14,20260817,3,37,0.00029826726458378935,0.00025534152518957853
True,bottleneck_4,4,310,14,20260817,4,4,0.0007011179010776289,0.0006775832152925432
True,bottleneck_4,4,310,14,20260817,4,15,0.00030222136483160203,0.00023265719937626272
True,bottleneck_4,4,310,14,20260817,4,19,3.859440447076599e-05,3.317475420772098e-05
True,bottleneck_4,4,310,14,20260817,4,27,9.898401604233083e-05,8.509397594025359e-05
True,bottleneck_4,4,310,14,20260817,4,29,0.00016873273275453882,0.00015742063988000154
True,bottleneck_4,4,310,14,20260817,4,43,0.0002381303057745405,0.00020272850815672427
True,bottleneck_4,4,310,14,20260817,4,44,5.242030062112739e-05,4.159450691076927e-05
True,bottleneck_4,4,310,14,20260817,4,48,3.5096045115596416e-05,3.075361382798292e-05
True,bottleneck_4,4,310,14,20260817,5,18,0.00015684949531763823,0.00012236475595273077
True,bottleneck_4,4,310,14,20260817,5,21,0.00010658513845013892,9.576082084095106e-05
True,bottleneck_4,4,310,14,20260817,5,28,4.6121881459286774e-05,3.980994370067492e-05
True,bottleneck_4,4,310,14,20260817,5,31,0.00021812126542484047,0.00016276359383482486
True,bottleneck_4,4,310,14,20260817,5,32,7.060925569898563e-05,5.900025280425325e-05
True,bottleneck_4,4,310,14,20260817,5,36,0.00018574884559270335,0.00016268134640995413
True,bottleneck_4,4,310,14,20260817,5,39,0.00010892248582507422,8.518099639331922e-05
True,bottleneck_4,4,310,14,20260817,5,46,0.0013658699717169433,0.001167805166915059
True,hidden_8,8,570,14,20260815,1,1,0.002678827018550749,0.0019948326516896486
True,hidden_8,8,570,14,20260815,1,6,0.0010576022432083566,0.0008535933448001742
True,hidden_8,8,570,14,20260815,1,12,0.00016090097493082857,0.0001476466713938862
True,hidden_8,8,570,14,20260815,1,13,0.00015462669527732543,0.00012970090028829873
True,hidden_8,8,570,14,20260815,1,20,0.00011311496490519421,0.00010491013381397352
True,hidden_8,8,570,14,20260815,1,22,7.9740885063091e-05,6.451368244597688e-05
True,hidden_8,8,570,14,20260815,1,47,8.935106039506561e-05,7.075667235767469e-05
True,hidden_8,8,570,14,20260815,1,49,0.00018403574752852336,0.00014082074631005526
True,hidden_8,8,570,14,20260815,2,3,0.0040022962647158575,0.0034650422167032957
True,hidden_8,8,570,14,20260815,2,17,0.00021383804094127326,0.00019251942285336554
True,hidden_8,8,570,14,20260815,2,30,0.0007804693639427955,0.0007253611111082137
True,hidden_8,8,570,14,20260815,2,38,0.00013148429328444395,9.081363532459363e-05
True,hidden_8,8,570,14,20260815,2,40,4.479367129136561e-05,3.7537814932875335e-05
True,hidden_8,8,570,14,20260815,2,41,0.00018986425037779693,0.00012443303421605378
True,hidden_8,8,570,14,20260815,2,42,0.0001110629038072126,8.539438567822799e-05
True,hidden_8,8,570,14,20260815,2,45,0.00017029820999752505,0.00014538050163537264
True,hidden_8,8,570,14,20260815,3,7,0.0017463044303375737,0.0014833771856501698
True,hidden_8,8,570,14,20260815,3,8,0.0015108348141168893,0.0011684525525197387
True,hidden_8,8,570,14,20260815,3,23,0.00033907202231659957,0.00026681183953769505
True,hidden_8,8,570,14,20260815,3,26,0.0008857987900687245,0.0007151258178055286
True,hidden_8,8,570,14,20260815,3,33,0.00017319314975913167,0.00013274073717184365
True,hidden_8,8,570,14,20260815,3,34,0.00010209009451248637,5.993723971187137e-05
True,hidden_8,8,570,14,20260815,3,35,0.0010273906676214171,0.0009580743499100208
True,hidden_8,8,570,14,20260815,3,37,0.00018913585052842725,0.00016213416529353708
True,hidden_8,8,570,14,20260815,4,4,0.0008493283999553283,0.0006368386675603688
True,hidden_8,8,570,14,20260815,4,15,0.0002840403296839489,0.0002102136641042307
True,hidden_8,8,570,14,20260815,4,19,0.00010908660050434367,8.75127298058942e-05
True,hidden_8,8,570,14,20260815,4,27,6.051337893577591e-05,5.3790809033671394e-05
True,hidden_8,8,570,14,20260815,4,29,0.0001571962191114639,0.00014511466724798083
True,hidden_8,8,570,14,20260815,4,43,0.0005443329300651682,0.00046266079880297184
True,hidden_8,8,570,14,20260815,4,44,5.0927678360023795e-05,3.851055953418836e-05
True,hidden_8,8,570,14,20260815,4,48,0.0002919116529459658,0.00023345589579548687
True,hidden_8,8,570,14,20260815,5,18,0.00035165433131989813,0.0002796542539726943
True,hidden_8,8,570,14,20260815,5,21,5.653387638479088e-05,4.58514696219936e-05
True,hidden_8,8,570,14,20260815,5,28,9.453802122310188e-05,7.44915014365688e-05
True,hidden_8,8,570,14,20260815,5,31,0.0004839594131529746,0.00041014672024175525
True,hidden_8,8,570,14,20260815,5,32,0.00023300322478469733,0.00016559123469050974
True,hidden_8,8,570,14,20260815,5,36,0.000122206384379158,0.00010563373507466167
True,hidden_8,8,570,14,20260815,5,39,0.00021883225774754986,0.00017585397290531546
True,hidden_8,8,570,14,20260815,5,46,0.00042365208759368394,0.0003531348775140941
True,hidden_8,8,570,14,20260816,1,1,0.0026283466590245755,0.0019507682882249355
True,hidden_8,8,570,14,20260816,1,6,0.00043788575711500746,0.000383445032639429
True,hidden_8,8,570,14,20260816,1,12,0.00011999237378917012,9.974598651751876e-05
True,hidden_8,8,570,14,20260816,1,13,9.251199645809193e-05,6.99663141858764e-05
True,hidden_8,8,570,14,20260816,1,20,0.00026926607898778636,0.00024849295732565224
True,hidden_8,8,570,14,20260816,1,22,0.0002650209250629271,0.00022881031327415258
True,hidden_8,8,570,14,20260816,1,47,0.00010451676585852867,9.155512088909745e-05
True,hidden_8,8,570,14,20260816,1,49,0.00029365268574102054,0.00023724437050987035
True,hidden_8,8,570,14,20260816,2,3,0.004575984179711331,0.0039910925552248955
True,hidden_8,8,570,14,20260816,2,17,0.00034016259543158655,0.00029384970548562706
True,hidden_8,8,570,14,20260816,2,30,0.0005216335350142534,0.0004887569230049849
True,hidden_8,8,570,14,20260816,2,38,0.00014885722149189773,0.00011170864308951423
True,hidden_8,8,570,14,20260816,2,40,4.932091896834369e-05,3.914475382771343e-05
True,hidden_8,8,570,14,20260816,2,41,0.00035781053010885386,0.0002669584646355361
True,hidden_8,8,570,14,20260816,2,42,0.0001629872799580159,0.0001394367282046005
True,hidden_8,8,570,14,20260816,2,45,0.00024828683774912535,0.00019562841043807566
