outer_target_battery,cutoff,ensemble,horizon_bin,expert,weight
19,75,adaptive,11-20,same_policy,0.08352931982482899
19,75,adaptive,21-30,feature_ml,0.23590395792145424
19,75,adaptive,21-30,gp,0.07044493703624193
19,75,adaptive,21-30,linear20,0.26363673384681285
19,75,adaptive,21-30,linear30,0.2825776283335187
19,75,adaptive,21-30,linear50,0.06031654186587941
19,75,adaptive,21-30,same_policy,0.08712020099609293
19,75,adaptive,31-40,feature_ml,0.21396881100981474
19,75,adaptive,31-40,gp,0.08005941168779764
19,75,adaptive,31-40,linear20,0.1929303981172112
19,75,adaptive,31-40,linear30,0.373814530708691
19,75,adaptive,31-40,linear50,0.08146718968047155
19,75,adaptive,31-40,same_policy,0.0577596587960138
19,75,adaptive,41-50,feature_ml,0.1412180110119767
19,75,adaptive,41-50,gp,0.1117731730705187
19,75,adaptive,41-50,linear20,0.12691089995834287
19,75,adaptive,41-50,linear30,0.4307294095727399
19,75,adaptive,41-50,linear50,0.10847547787682708
19,75,adaptive,41-50,same_policy,0.08089302850959468
19,75,global,all,feature_ml,1.941211184600376e-18
19,75,global,all,gp,0.17360965384090832
19,75,global,all,linear20,0.01780615498543575
19,75,global,all,linear30,0.6211061095482856
19,75,global,all,linear50,0.13655297876681458
19,75,global,all,same_policy,0.05092510285855584
19,75,horizon,1-10,feature_ml,0.16666666666666669
19,75,horizon,1-10,gp,0.16666666666666669
19,75,horizon,1-10,linear20,0.16666666666666669
19,75,horizon,1-10,linear30,0.16666666666666669
19,75,horizon,1-10,linear50,0.16666666666666669
19,75,horizon,1-10,same_policy,0.16666666666666669
19,75,horizon,11-20,feature_ml,0.13782798053938816
19,75,horizon,11-20,gp,0.240568790471546
19,75,horizon,11-20,linear20,0.13913712619174445
19,75,horizon,11-20,linear30,0.24531376269534078
19,75,horizon,11-20,linear50,0.2207625524088343
19,75,horizon,11-20,same_policy,0.016389787693146363
19,75,horizon,21-30,feature_ml,0.18965919635785763
19,75,horizon,21-30,gp,0.0928751021234678
19,75,horizon,21-30,linear20,0.19240272860905022
19,75,horizon,21-30,linear30,0.4596984709404428
19,75,horizon,21-30,linear50,0.06536450196918162
19,75,horizon,21-30,same_policy,0.0
19,75,horizon,31-40,feature_ml,0.13970634094017811
19,75,horizon,31-40,gp,0.11318507399378948
19,75,horizon,31-40,linear20,4.0550144237017585e-19
19,75,horizon,31-40,linear30,0.6284368758982435
19,75,horizon,31-40,linear50,0.10877461241251908
19,75,horizon,31-40,same_policy,0.009897096755269836
19,75,horizon,41-50,feature_ml,0.0
19,75,horizon,41-50,gp,0.16261429899018148
19,75,horizon,41-50,linear20,0.0
19,75,horizon,41-50,linear30,0.6578448060395987
19,75,horizon,41-50,linear50,0.15193763738639038
19,75,horizon,41-50,same_policy,0.027603257583829366
20,75,adaptive,1-10,feature_ml,0.15509358156089545
20,75,adaptive,1-10,gp,0.1912097429965317
20,75,adaptive,1-10,linear20,0.17758193647993537
20,75,adaptive,1-10,linear30,0.1372002124773438
20,75,adaptive,1-10,linear50,0.1422310175727298
20,75,adaptive,1-10,same_policy,0.19668350891256395
20,75,adaptive,11-20,feature_ml,0.19588176567506585
20,75,adaptive,11-20,gp,0.135845403985858
20,75,adaptive,11-20,linear20,0.18678040463010057
20,75,adaptive,11-20,linear30,0.15812892411136825
20,75,adaptive,11-20,linear50,0.134453124298481
20,75,adaptive,11-20,same_policy,0.1889103772991265
20,75,adaptive,21-30,feature_ml,0.23488275782951942
20,75,adaptive,21-30,gp,0.14198269747996461
20,75,adaptive,21-30,linear20,0.14311998540255427
20,75,adaptive,21-30,linear30,0.23578675219566453
20,75,adaptive,21-30,linear50,0.1414075855161565
20,75,adaptive,21-30,same_policy,0.1028202215761407
20,75,adaptive,31-40,feature_ml,0.2069231795282655
20,75,adaptive,31-40,gp,0.12978110352022515
20,75,adaptive,31-40,linear20,0.08788565949223348
20,75,adaptive,31-40,linear30,0.3632058445388759
20,75,adaptive,31-40,linear50,0.1405903553659536
20,75,adaptive,31-40,same_policy,0.07161385755444641
20,75,adaptive,41-50,feature_ml,0.13102300484984333
20,75,adaptive,41-50,gp,0.1511491147884414
20,75,adaptive,41-50,linear20,0.08657057644093068
20,75,adaptive,41-50,linear30,0.3908019365326139
20,75,adaptive,41-50,linear50,0.14872554119442077
20,75,adaptive,41-50,same_policy,0.09172982619374995
20,75,global,all,feature_ml,0.016419588254114572
20,75,global,all,gp,0.17553662026685632
20,75,global,all,linear20,5.0484728474320675e-20
20,75,global,all,linear30,0.6254869707067903
20,75,global,all,linear50,0.13553869138421748
20,75,global,all,same_policy,0.04701812938802135
20,75,horizon,1-10,feature_ml,0.16666666666666669
20,75,horizon,1-10,gp,0.16666666666666669
20,75,horizon,1-10,linear20,0.16666666666666669
20,75,horizon,1-10,linear30,0.16666666666666669
20,75,horizon,1-10,linear50,0.16666666666666669
20,75,horizon,1-10,same_policy,0.16666666666666669
20,75,horizon,11-20,feature_ml,0.16666666666666669
20,75,horizon,11-20,gp,0.16666666666666669
20,75,horizon,11-20,linear20,0.16666666666666669
20,75,horizon,11-20,linear30,0.16666666666666669
20,75,horizon,11-20,linear50,0.16666666666666669
20,75,horizon,11-20,same_policy,0.16666666666666669
20,75,horizon,21-30,feature_ml,0.1461486800509053
20,75,horizon,21-30,gp,0.2147345819410069
20,75,horizon,21-30,linear20,0.16063313387989053
20,75,horizon,21-30,linear30,0.2729661616397278
20,75,horizon,21-30,linear50,0.20551744248846945
20,75,horizon,21-30,same_policy,0.0
20,75,horizon,31-40,feature_ml,0.15550531819256588
20,75,horizon,31-40,gp,0.12572037690020404
20,75,horizon,31-40,linear20,7.38517959440858e-18
20,75,horizon,31-40,linear30,0.5932905446020722
20,75,horizon,31-40,linear50,0.1193531204658174
20,75,horizon,31-40,same_policy,0.006130639839340613
20,75,horizon,41-50,feature_ml,5.507116244939877e-18
20,75,horizon,41-50,gp,0.1633876742276613
20,75,horizon,41-50,linear20,4.830018880165829e-18
20,75,horizon,41-50,linear30,0.6589298002608379
20,75,horizon,41-50,linear50,0.1518090136590918
20,75,horizon,41-50,same_policy,0.025873511852409
21,75,adaptive,1-10,feature_ml,0.17359948777936576
21,75,adaptive,1-10,gp,0.1774072935610379
21,75,adaptive,1-10,linear20,0.18767601418860072
21,75,adaptive,1-10,linear30,0.19345439688480767
21,75,adaptive,1-10,linear50,0.13518724670975363
21,75,adaptive,1-10,same_policy,0.13267556087643423
21,75,adaptive,11-20,feature_ml,0.16166462899252398
21,75,adaptive,11-20,gp,0.2044648794195836
21,75,adaptive,11-20,linear20,0.16918863156892672
21,75,adaptive,11-20,linear30,0.20977695082671866
21,75,adaptive,11-20,linear50,0.17719545372967865
21,75,adaptive,11-20,same_policy,0.07770945546256842
21,75,adaptive,21-30,feature_ml,0.20190194183447335
21,75,adaptive,21-30,gp,0.1034775357394897
21,75,adaptive,21-30,linear20,0.2114968882233268
21,75,adaptive,21-30,linear30,0.292275308081447
21,75,adaptive,21-30,linear50,0.09354057941289184
21,75,adaptive,21-30,same_policy,0.09730774670837125
21,75,adaptive,31-40,feature_ml,0.15509986870991385
21,75,adaptive,31-40,gp,0.1213443388152117
21,75,adaptive,31-40,linear20,0.11409416725289281
21,75,adaptive,31-40,linear30,0.382346600194611
21,75,adaptive,31-40,linear50,0.12286735521719704
21,75,adaptive,31-40,same_policy,0.10424766981017376
21,75,adaptive,41-50,feature_ml,0.0815695573176987
21,75,adaptive,41-50,gp,0.18750069322153315
21,75,adaptive,41-50,linear20,0.10469648338361172
21,75,adaptive,41-50,linear30,0.3694976554554145
21,75,adaptive,41-50,linear50,0.14514709329011727
21,75,adaptive,41-50,same_policy,0.11158851733162463
21,75,global,all,feature_ml,1.242436080914523e-18
21,75,global,all,gp,0.19136515255914113
21,75,global,all,linear20,0.021373103845905194
21,75,global,all,linear30,0.5755204740687898
21,75,global,all,linear50,0.1607621168225149
21,75,global,all,same_policy,0.05097915270364907
21,75,horizon,1-10,feature_ml,0.16666666666666669
21,75,horizon,1-10,gp,0.16666666666666669
21,75,horizon,1-10,linear20,0.16666666666666669
21,75,horizon,1-10,linear30,0.16666666666666669
21,75,horizon,1-10,linear50,0.16666666666666669
21,75,horizon,1-10,same_policy,0.16666666666666669
21,75,horizon,11-20,feature_ml,0.14723964936026798
21,75,horizon,11-20,gp,0.23981059322915538
21,75,horizon,11-20,linear20,0.13406269559310274
21,75,horizon,11-20,linear30,0.24214783922011415
21,75,horizon,11-20,linear50,0.22176102588079885
21,75,horizon,11-20,same_policy,0.014978196716561004
21,75,horizon,21-30,feature_ml,0.18428941095412882
21,75,horizon,21-30,gp,0.09821583374473762
21,75,horizon,21-30,linear20,0.1850160855175777
21,75,horizon,21-30,linear30,0.4588513077945693
21,75,horizon,21-30,linear50,0.07362736198898653
21,75,horizon,21-30,same_policy,9.14974658379748e-18
21,75,horizon,31-40,feature_ml,0.09016045713784822
21,75,horizon,31-40,gp,0.12756544779317275
21,75,horizon,31-40,linear20,1.459756991167559e-17
21,75,horizon,31-40,linear30,0.6323626479105063
21,75,horizon,31-40,linear50,0.1254078371930801
21,75,horizon,31-40,same_policy,0.024503609965392435
21,75,horizon,41-50,feature_ml,7.115753655421413e-18
21,75,horizon,41-50,gp,0.1668304100784288
21,75,horizon,41-50,linear20,0.0
21,75,horizon,41-50,linear30,0.6482678205243642
21,75,horizon,41-50,linear50,0.1596913153462977
21,75,horizon,41-50,same_policy,0.025210454050909294
22,75,adaptive,1-10,feature_ml,0.17727347169769567
22,75,adaptive,1-10,gp,0.17155433543599932
22,75,adaptive,1-10,linear20,0.1855022031143534
22,75,adaptive,1-10,linear30,0.17250255326598612
22,75,adaptive,1-10,linear50,0.13409805934679506
22,75,adaptive,1-10,same_policy,0.1590693771391704
22,75,adaptive,11-20,feature_ml,0.1600734979897197
22,75,adaptive,11-20,gp,0.2238262822976838
22,75,adaptive,11-20,linear20,0.13593130967486383
22,75,adaptive,11-20,linear30,0.22553739357567631
22,75,adaptive,11-20,linear50,0.19419083961805378
22,75,adaptive,11-20,same_policy,0.060440676844002596
22,75,adaptive,21-30,feature_ml,0.19608546682437655
22,75,adaptive,21-30,gp,0.1007552616214774
22,75,adaptive,21-30,linear20,0.20216107695731594
22,75,adaptive,21-30,linear30,0.35037895720735707
22,75,adaptive,21-30,linear50,0.09204938562978511
22,75,adaptive,21-30,same_policy,0.05856985175968775
22,75,adaptive,31-40,feature_ml,0.15746773853596174
22,75,adaptive,31-40,gp,0.12155407007661931
22,75,adaptive,31-40,linear20,0.11289172790036196
22,75,adaptive,31-40,linear30,0.41908419234522837
22,75,adaptive,31-40,linear50,0.13464300660726386
22,75,adaptive,31-40,same_policy,0.05435926453456476
22,75,adaptive,41-50,feature_ml,0.09466612349588736
22,75,adaptive,41-50,gp,0.2009587994160993
22,75,adaptive,41-50,linear20,0.07029664705144942
22,75,adaptive,41-50,linear30,0.40756515817402705
22,75,adaptive,41-50,linear50,0.17110184375853205
22,75,adaptive,41-50,same_policy,0.05541142810400492
22,75,global,all,feature_ml,0.0
22,75,global,all,gp,0.19651525660431854
22,75,global,all,linear20,0.05360618600338495
22,75,global,all,linear30,0.5334560664039086
22,75,global,all,linear50,0.16746102376621919
22,75,global,all,same_policy,0.04896146722216861
22,75,horizon,1-10,feature_ml,0.16666666666666669
22,75,horizon,1-10,gp,0.16666666666666669
22,75,horizon,1-10,linear20,0.16666666666666669
22,75,horizon,1-10,linear30,0.16666666666666669
22,75,horizon,1-10,linear50,0.16666666666666669
22,75,horizon,1-10,same_policy,0.16666666666666669
22,75,horizon,11-20,feature_ml,0.12481766968697919
22,75,horizon,11-20,gp,0.24387088937666046
22,75,horizon,11-20,linear20,0.13878856234907486
22,75,horizon,11-20,linear30,0.24925667314607333
22,75,horizon,11-20,linear50,0.22448998864636666
22,75,horizon,11-20,same_policy,0.018776216794845535
22,75,horizon,21-30,feature_ml,0.166732243132022
22,75,horizon,21-30,gp,0.09759557628371
22,75,horizon,21-30,linear20,0.1977473668793758
22,75,horizon,21-30,linear30,0.46839787222041873
22,75,horizon,21-30,linear50,0.06952694148447348
22,75,horizon,21-30,same_policy,1.543949709422904e-18
22,75,horizon,31-40,feature_ml,0.08978878283271036
22,75,horizon,31-40,gp,0.11845495023641311
22,75,horizon,31-40,linear20,6.980288644912674e-19
22,75,horizon,31-40,linear30,0.6565904158544479
22,75,horizon,31-40,linear50,0.11442028044804689
22,75,horizon,31-40,same_policy,0.02074557062838191
22,75,horizon,41-50,feature_ml,0.0
22,75,horizon,41-50,gp,0.16155858075773763
22,75,horizon,41-50,linear20,1.2327334022606574e-17
22,75,horizon,41-50,linear30,0.6613213450115842
22,75,horizon,41-50,linear50,0.15254092761586185
22,75,horizon,41-50,same_policy,0.02457914661481642
23,75,adaptive,1-10,feature_ml,0.17113568335097737
23,75,adaptive,1-10,gp,0.1712569955431317
23,75,adaptive,1-10,linear20,0.186176049971062
23,75,adaptive,1-10,linear30,0.19900166075089273
23,75,adaptive,1-10,linear50,0.13810661738086993
23,75,adaptive,1-10,same_policy,0.13432299300306644
23,75,adaptive,11-20,feature_ml,0.1535508414581543
23,75,adaptive,11-20,gp,0.20526675117034085
23,75,adaptive,11-20,linear20,0.16519765080520418
23,75,adaptive,11-20,linear30,0.21900963261093365
23,75,adaptive,11-20,linear50,0.18203609084701336
23,75,adaptive,11-20,same_policy,0.07493903310835363
23,75,adaptive,21-30,feature_ml,0.18525779658091535
23,75,adaptive,21-30,gp,0.11249657842572335
23,75,adaptive,21-30,linear20,0.19481969662108495
23,75,adaptive,21-30,linear30,0.30877788117645316
23,75,adaptive,21-30,linear50,0.10453453650485472
23,75,adaptive,21-30,same_policy,0.0941135106909685
23,75,adaptive,31-40,feature_ml,0.1559542498559153
23,75,adaptive,31-40,gp,0.13122894565296148
23,75,adaptive,31-40,linear20,0.10249319409300672
23,75,adaptive,31-40,linear30,0.37361304038902143
23,75,adaptive,31-40,linear50,0.13300314074277378
23,75,adaptive,31-40,same_policy,0.10370742926632141
23,75,adaptive,41-50,feature_ml,0.0814840555819827
23,75,adaptive,41-50,gp,0.1874068720661013
23,75,adaptive,41-50,linear20,0.08853684622340041
23,75,adaptive,41-50,linear30,0.38024122033052987
23,75,adaptive,41-50,linear50,0.15061738360869253
23,75,adaptive,41-50,same_policy,0.11171362218929323
23,75,global,all,feature_ml,0.012674297203643664
23,75,global,all,gp,0.19017236572141194
23,75,global,all,linear20,4.2476016958755376e-18
23,75,global,all,linear30,0.5917535193512943
23,75,global,all,linear50,0.1555585658500056
23,75,global,all,same_policy,0.04984125187364448
23,75,horizon,1-10,feature_ml,0.16666666666666669
23,75,horizon,1-10,gp,0.16666666666666669
23,75,horizon,1-10,linear20,0.16666666666666669
23,75,horizon,1-10,linear30,0.16666666666666669
23,75,horizon,1-10,linear50,0.16666666666666669
23,75,horizon,1-10,same_policy,0.16666666666666669
23,75,horizon,11-20,feature_ml,0.1445084060330307
23,75,horizon,11-20,gp,0.2404629935142979
23,75,horizon,11-20,linear20,0.13447542070127425
23,75,horizon,11-20,linear30,0.2441328461428447
23,75,horizon,11-20,linear50,0.22124495213958087
23,75,horizon,11-20,same_policy,0.015175381468971655
23,75,horizon,21-30,feature_ml,0.20162275399766427
23,75,horizon,21-30,gp,0.0971430423191646
23,75,horizon,21-30,linear20,0.17365800244823965
23,75,horizon,21-30,linear30,0.4575063663390014
23,75,horizon,21-30,linear50,0.07006983489593017
23,75,horizon,21-30,same_policy,0.0
23,75,horizon,31-40,feature_ml,0.11759577829744873
23,75,horizon,31-40,gp,0.13943048678255865
23,75,horizon,31-40,linear20,8.309984966662805e-18
23,75,horizon,31-40,linear30,0.5887696280351942
23,75,horizon,31-40,linear50,0.13495626461371918
23,75,horizon,31-40,same_policy,0.0192478422710792
23,75,horizon,41-50,feature_ml,2.5651693291823043e-18
23,75,horizon,41-50,gp,0.16897219118561763
23,75,horizon,41-50,linear20,2.8413541957951e-17
23,75,horizon,41-50,linear30,0.6464548777897142
23,75,horizon,41-50,linear50,0.1597875586974871
23,75,horizon,41-50,same_policy,0.024785372327181077
26,75,adaptive,1-10,feature_ml,0.21153995651576724
26,75,adaptive,1-10,gp,0.13194909337653374
26,75,adaptive,1-10,linear20,0.25690804657997157
26,75,adaptive,1-10,linear30,0.13641384400557857
26,75,adaptive,1-10,linear50,0.10184685761949755
26,75,adaptive,1-10,same_policy,0.16134220190265147
26,75,adaptive,11-20,feature_ml,0.180086759601423
26,75,adaptive,11-20,gp,0.14138687802812844
26,75,adaptive,11-20,linear20,0.24694597106105604
26,75,adaptive,11-20,linear30,0.16868564843221978
26,75,adaptive,11-20,linear50,0.12747596111389842
26,75,adaptive,11-20,same_policy,0.13541878176327432
26,75,adaptive,21-30,feature_ml,0.3919565796591508
26,75,adaptive,21-30,gp,0.05847497187100932
26,75,adaptive,21-30,linear20,0.20409314367227815
26,75,adaptive,21-30,linear30,0.2693471885861475
26,75,adaptive,21-30,linear50,0.04248776491150796
26,75,adaptive,21-30,same_policy,0.033640351299906286
26,75,adaptive,31-40,feature_ml,0.27068396266467787
26,75,adaptive,31-40,gp,0.0830939326083282
26,75,adaptive,31-40,linear20,0.19419587850859857
26,75,adaptive,31-40,linear30,0.3439501232621466
26,75,adaptive,31-40,linear50,0.0695792996652123
26,75,adaptive,31-40,same_policy,0.03849680329103638
26,75,adaptive,41-50,feature_ml,0.208859909118832
26,75,adaptive,41-50,gp,0.09839906438825319
26,75,adaptive,41-50,linear20,0.17737702746292236
26,75,adaptive,41-50,linear30,0.38793906436591064
26,75,adaptive,41-50,linear50,0.08236467104443429
26,75,adaptive,41-50,same_policy,0.04506026361964752
26,75,global,all,feature_ml,0.0
26,75,global,all,gp,0.19042960681633728
26,75,global,all,linear20,0.002472780981736678
26,75,global,all,linear30,0.6149405074646784
26,75,global,all,linear50,0.1374320230562447
26,75,global,all,same_policy,0.054725081681003
26,75,horizon,1-10,feature_ml,0.16666666666666669
26,75,horizon,1-10,gp,0.16666666666666669
26,75,horizon,1-10,linear20,0.16666666666666669
26,75,horizon,1-10,linear30,0.16666666666666669
26,75,horizon,1-10,linear50,0.16666666666666669
26,75,horizon,1-10,same_policy,0.16666666666666669
26,75,horizon,11-20,feature_ml,0.14160363780633833
26,75,horizon,11-20,gp,0.23919377706157477
26,75,horizon,11-20,linear20,0.1341177758111942
26,75,horizon,11-20,linear30,0.24466940048244584
26,75,horizon,11-20,linear50,0.2207776154202507
26,75,horizon,11-20,same_policy,0.01963779341819627
26,75,horizon,21-30,feature_ml,0.216912913975986
26,75,horizon,21-30,gp,0.09310264266275382
26,75,horizon,21-30,linear20,0.17200512210407654
26,75,horizon,21-30,linear30,0.4542139547305204
26,75,horizon,21-30,linear50,0.06376536652666318
26,75,horizon,21-30,same_policy,0.0
26,75,horizon,31-40,feature_ml,0.10146349184322756
26,75,horizon,31-40,gp,0.14268589574074106
26,75,horizon,31-40,linear20,0.0
26,75,horizon,31-40,linear30,0.6148551094330982
26,75,horizon,31-40,linear50,0.11725018440320216
26,75,horizon,31-40,same_policy,0.023745318579731133
26,75,horizon,41-50,feature_ml,1.4261870631367194e-17
26,75,horizon,41-50,gp,0.18081056119037733
26,75,horizon,41-50,linear20,2.062773854157105e-18
26,75,horizon,41-50,linear30,0.6494455594066015
26,75,horizon,41-50,linear50,0.1429460877712295
26,75,horizon,41-50,same_policy,0.026797791631791665
27,75,adaptive,1-10,feature_ml,0.1707124041524706
27,75,adaptive,1-10,gp,0.18624751112055762
27,75,adaptive,1-10,linear20,0.18134267887272962
27,75,adaptive,1-10,linear30,0.18365928431439307
